week_date,region,platform,segment,customer_type,transactions,sales
2018-06-11,USA,Retail,C2,New,22852,818381
2018-06-11,USA,Retail,C2,Existing,31881,1674382
2018-06-11,USA,Shopify,C2,Existing,842,179999
2018-06-04,USA,Retail,C2,New,22450,800087
2018-06-04,USA,Shopify,C2,Existing,889,186052
2018-06-04,USA,Retail,C2,Existing,31358,1631288
2018-06-04,USA,Shopify,C2,New,173,30454
2018-05-28,USA,Shopify,C2,New,174,29721
2018-05-28,USA,Retail,C2,Existing,31110,1693322
2018-05-28,USA,Retail,C2,New,21877,835812
2018-05-28,USA,Shopify,C2,Existing,888,190133
2018-05-21,USA,Shopify,C2,Existing,830,178776
2018-05-21,USA,Retail,C2,New,22398,815811
2018-05-21,USA,Shopify,C2,New,148,22031
2018-05-21,USA,Retail,C2,Existing,31264,1637482
2018-05-14,USA,Retail,C2,New,23002,835924
2018-05-14,USA,Shopify,C2,New,176,27334
2018-05-14,USA,Retail,C2,Existing,31809,1691682
2018-05-14,USA,Shopify,C2,Existing,825,171513
2018-05-07,USA,Retail,C2,New,22783,822490
2018-05-07,USA,Shopify,C2,Existing,830,174966
2018-05-07,USA,Retail,C2,Existing,31684,1701039
2018-05-07,USA,Shopify,C2,New,132,24336
2018-04-30,USA,Retail,C2,Existing,32103,1715233
2018-04-30,USA,Shopify,C2,New,144,26425
2018-04-30,USA,Shopify,C2,Existing,826,173520
2018-04-30,USA,Retail,C2,New,23547,857733
2018-04-23,USA,Shopify,C2,Existing,856,175615
2018-04-23,USA,Retail,C2,New,23431,858720
2018-04-23,USA,Shopify,C2,New,169,28263
2018-04-23,USA,Retail,C2,Existing,31534,1724021
2018-04-16,USA,Shopify,C2,Existing,783,169969
2018-04-16,USA,Shopify,C2,New,134,31582
2018-04-16,USA,Retail,C2,Existing,28279,1576874
2018-04-16,USA,Retail,C2,New,20305,763858
2018-04-09,USA,Shopify,C2,New,140,28817
2018-04-09,USA,Shopify,C2,Existing,757,153058
2018-04-09,USA,Retail,C2,Existing,31169,1667933
2018-04-09,USA,Retail,C2,New,22553,827154
2018-04-02,USA,Shopify,C2,New,139,24590
2018-04-02,USA,Retail,C2,Existing,31788,1728988
2018-04-02,USA,Retail,C2,New,22784,850931
2018-04-02,USA,Shopify,C2,Existing,792,166578
2018-03-26,USA,Retail,C2,Existing,31824,1701846
2018-03-26,USA,Shopify,C2,New,143,20877
2018-03-26,USA,Shopify,C2,Existing,851,172745
2018-03-26,USA,Retail,C2,New,22889,833006
2020-08-31,USA,Shopify,C3,New,205,33536
2020-08-31,USA,Retail,C3,Existing,102736,5786447
2020-08-31,USA,Retail,C3,New,46838,1769576
2020-08-31,USA,Shopify,C3,Existing,1501,312519
2020-08-24,USA,Shopify,C3,Existing,1420,310461
2020-08-24,USA,Shopify,C3,New,160,26524
2020-08-24,USA,Retail,C3,Existing,103120,5765461
2020-08-24,USA,Retail,C3,New,47022,1797843
2020-08-17,USA,Retail,C3,Existing,102513,5717894
2020-08-17,USA,Retail,C3,New,45550,1695344
2020-08-17,USA,Shopify,C3,New,207,35386
2020-08-17,USA,Shopify,C3,Existing,1423,302157
2020-08-10,USA,Retail,C3,New,45956,1735568
2020-08-10,USA,Retail,C3,Existing,102124,5651652
2020-08-10,USA,Shopify,C3,New,182,29180
2020-08-10,USA,Shopify,C3,Existing,1380,285329
2020-08-03,USA,Shopify,C3,Existing,1394,295484
2020-08-03,USA,Retail,C3,New,44879,1710355
2020-08-03,USA,Retail,C3,Existing,101765,5673928
2020-08-03,USA,Shopify,C3,New,182,27724
2020-07-27,USA,Retail,C3,Existing,102024,5667340
2020-07-27,USA,Retail,C3,New,45258,1717261
2020-07-27,USA,Shopify,C3,New,189,28001
2020-07-27,USA,Shopify,C3,Existing,1349,276061
2020-07-20,USA,Retail,C3,New,44630,1683788
2020-07-20,USA,Shopify,C3,New,182,28481
2020-07-20,USA,Retail,C3,Existing,103326,5766441
2020-07-20,USA,Shopify,C3,Existing,1495,315154
2020-07-13,USA,Shopify,C3,New,171,26225
2020-07-13,USA,Shopify,C3,Existing,1369,287330
2020-07-13,USA,Retail,C3,Existing,105887,5907907
2020-07-13,USA,Retail,C3,New,44846,1681668
2020-07-06,USA,Shopify,C3,Existing,1326,275749
2020-07-06,USA,Retail,C3,New,45285,1710069
2020-07-06,USA,Retail,C3,Existing,107017,6004542
2020-07-06,USA,Shopify,C3,New,153,25697
2020-06-29,USA,Shopify,C3,New,139,32575
2020-06-29,USA,Retail,C3,Existing,104304,5765543
2020-06-29,USA,Retail,C3,New,44965,1693971
2020-06-29,USA,Shopify,C3,Existing,1309,274806
2020-06-22,USA,Shopify,C3,New,164,25281
2020-06-22,USA,Shopify,C3,Existing,1339,279258
2020-06-22,USA,Retail,C3,Existing,103084,5870994
2020-06-22,USA,Retail,C3,New,44256,1708191
2020-06-15,USA,Shopify,C3,New,174,25492
2020-06-15,USA,Retail,C3,New,43796,1621104
2020-06-15,USA,Shopify,C3,Existing,1437,284998
2020-06-15,USA,Retail,C3,Existing,103537,5715215
2020-06-08,USA,Retail,C3,Existing,103750,5881428
2020-06-08,USA,Retail,C3,New,44313,1663363
2020-06-08,USA,Shopify,C3,New,167,26083
2020-06-08,USA,Shopify,C3,Existing,1403,275936
2020-06-01,USA,Shopify,C3,New,212,27440
2020-06-01,USA,Retail,C3,New,45584,1717126
2020-06-01,USA,Retail,C3,Existing,105054,5860205
2020-06-01,USA,Shopify,C3,Existing,1661,296571
2020-05-25,USA,Retail,C3,New,43561,1706118
2020-05-25,USA,Retail,C3,Existing,99416,5745300
2020-05-25,USA,Shopify,C3,New,213,27436
2020-05-25,USA,Shopify,C3,Existing,1578,290477
2020-05-18,USA,Shopify,C3,Existing,1600,293977
2020-05-18,USA,Retail,C3,Existing,104644,5879139
2020-05-18,USA,Retail,C3,New,45273,1704710
2020-05-18,USA,Shopify,C3,New,247,33358
2020-05-11,USA,Retail,C3,New,44264,1666719
2020-05-11,USA,Shopify,C3,Existing,1590,296032
2020-05-11,USA,Shopify,C3,New,205,24343
2020-05-11,USA,Retail,C3,Existing,104110,5889856
2020-05-04,USA,Retail,C3,Existing,104878,5841163
2020-05-04,USA,Retail,C3,New,44647,1680281
2020-05-04,USA,Shopify,C3,Existing,1390,275157
2020-05-04,USA,Shopify,C3,New,158,23754
2020-04-27,USA,Shopify,C3,Existing,1383,282160
2020-04-27,USA,Shopify,C3,New,181,28880
2020-04-27,USA,Retail,C3,Existing,104994,5951699
2020-04-27,USA,Retail,C3,New,44298,1658577
2020-04-20,USA,Shopify,C3,New,185,28819
2020-04-20,USA,Retail,C3,Existing,94298,5436400
2020-04-20,USA,Retail,C3,New,39286,1515672
2020-04-20,USA,Shopify,C3,Existing,1444,288388
2020-04-13,USA,Shopify,C3,New,142,23307
2020-04-13,USA,Shopify,C3,Existing,1220,251353
2020-04-13,USA,Retail,C3,Existing,108364,6178717
2020-04-13,USA,Retail,C3,New,45952,1745528
2020-04-06,USA,Shopify,C3,New,160,28410
2020-04-06,USA,Retail,C3,Existing,102746,5799422
2020-04-06,USA,Retail,C3,New,42703,1592057
2020-04-06,USA,Shopify,C3,Existing,1307,264490
2020-03-30,USA,Shopify,C3,New,187,30702
2020-03-30,USA,Retail,C3,New,44188,1658430
2020-03-30,USA,Shopify,C3,Existing,1424,294409
2020-03-30,USA,Retail,C3,Existing,104145,5931859
2020-03-23,USA,Shopify,C3,Existing,1161,234872
2020-03-23,USA,Retail,C3,New,45001,1938604
2020-03-23,USA,Shopify,C3,New,134,22503
2020-03-23,USA,Retail,C3,Existing,100497,6315213
2019-09-02,USA,Retail,C3,Existing,92238,5316991
2019-09-02,USA,Shopify,C3,New,161,25870
2019-09-02,USA,Retail,C3,New,42499,1660512
2019-09-02,USA,Shopify,C3,Existing,1277,266528
2019-08-26,USA,Shopify,C3,Existing,1277,259773
2019-08-26,USA,Retail,C3,Existing,93300,5332074
2019-08-26,USA,Retail,C3,New,42606,1675127
2019-08-26,USA,Shopify,C3,New,159,26696
2019-08-19,USA,Shopify,C3,Existing,1303,264549
2019-08-19,USA,Shopify,C3,New,176,29456
2019-08-19,USA,Retail,C3,New,42881,1706901
2019-08-19,USA,Retail,C3,Existing,92725,5330150
2019-08-12,USA,Shopify,C3,New,152,26526
2019-08-12,USA,Retail,C3,Existing,91719,5212489
2019-08-12,USA,Retail,C3,New,42679,1668051
2019-08-12,USA,Shopify,C3,Existing,1252,257841
2019-08-05,USA,Shopify,C3,Existing,1249,260279
2019-08-05,USA,Retail,C3,Existing,92052,5323406
2019-08-05,USA,Shopify,C3,New,170,27231
2019-08-05,USA,Retail,C3,New,41994,1674576
2019-07-29,USA,Shopify,C3,New,163,27405
2019-07-29,USA,Retail,C3,Existing,91291,5237254
2019-07-29,USA,Retail,C3,New,41245,1619544
2019-07-29,USA,Shopify,C3,Existing,1255,258016
2019-07-22,USA,Retail,C3,New,41910,1658726
2019-07-22,USA,Shopify,C3,New,167,26434
2019-07-22,USA,Retail,C3,Existing,92330,5333539
2019-07-22,USA,Shopify,C3,Existing,1304,270798
2019-07-15,USA,Retail,C3,New,41399,1625310
2019-07-15,USA,Retail,C3,Existing,92576,5241340
2019-07-15,USA,Shopify,C3,New,167,28017
2019-07-15,USA,Shopify,C3,Existing,1192,243826
2019-07-08,USA,Shopify,C3,Existing,1238,251840
2019-07-08,USA,Shopify,C3,New,167,28833
2019-07-08,USA,Retail,C3,Existing,93696,5373915
2019-07-08,USA,Retail,C3,New,41550,1644832
2019-07-01,USA,Retail,C3,Existing,92945,5285035
2019-07-01,USA,Shopify,C3,Existing,1089,215691
2019-07-01,USA,Retail,C3,New,42044,1668735
2019-07-01,USA,Shopify,C3,New,150,23150
2019-06-24,USA,Retail,C3,Existing,93799,5386709
2019-06-24,USA,Shopify,C3,Existing,1273,252759
2019-06-24,USA,Shopify,C3,New,225,31733
2019-06-24,USA,Retail,C3,New,42812,1715401
2019-06-17,USA,Retail,C3,New,42560,1660327
2019-06-17,USA,Retail,C3,Existing,94117,5354758
2019-06-17,USA,Shopify,C3,Existing,1237,234188
2019-06-17,USA,Shopify,C3,New,189,29714
2019-06-10,USA,Shopify,C3,Existing,1287,248900
2019-06-10,USA,Retail,C3,Existing,93507,5395078
2019-06-10,USA,Shopify,C3,New,212,31518
2019-06-10,USA,Retail,C3,New,42033,1642732
2019-06-03,USA,Retail,C3,New,41740,1643855
2019-06-03,USA,Shopify,C3,Existing,1213,245659
2019-06-03,USA,Retail,C3,Existing,93091,5305669
2019-06-03,USA,Shopify,C3,New,154,26154
2019-05-27,USA,Retail,C3,Existing,90446,5317960
2019-05-27,USA,Shopify,C3,New,176,26349
2019-05-27,USA,Shopify,C3,Existing,1164,234798
2019-05-27,USA,Retail,C3,New,39596,1593860
2019-05-20,USA,Shopify,C3,New,158,28404
2019-05-20,USA,Retail,C3,New,40330,1550810
2019-05-20,USA,Shopify,C3,Existing,1172,240721
2019-05-20,USA,Retail,C3,Existing,93606,5296763
2019-05-13,USA,Retail,C3,New,41163,1624276
2019-05-13,USA,Retail,C3,Existing,94682,5451047
2019-05-13,USA,Shopify,C3,Existing,1194,242483
2019-05-13,USA,Shopify,C3,New,145,25655
2019-05-06,USA,Retail,C3,Existing,95384,5479932
2019-05-06,USA,Shopify,C3,Existing,1098,229468
2019-05-06,USA,Shopify,C3,New,138,22625
2019-05-06,USA,Retail,C3,New,42327,1676610
2019-04-29,USA,Shopify,C3,New,130,23901
2019-04-29,USA,Retail,C3,New,40972,1600210
2019-04-29,USA,Retail,C3,Existing,93453,5432512
2019-04-29,USA,Shopify,C3,Existing,1129,228099
2019-04-22,USA,Shopify,C3,Existing,1182,246645
2019-04-22,USA,Shopify,C3,New,133,21808
2019-04-22,USA,Retail,C3,Existing,96179,5509290
2019-04-22,USA,Retail,C3,New,42098,1645309
2019-04-15,USA,Retail,C3,Existing,83004,5000579
2019-04-15,USA,Shopify,C3,New,129,22617
2019-04-15,USA,Shopify,C3,Existing,948,193584
2019-04-15,USA,Retail,C3,New,36559,1491438
2019-04-08,USA,Retail,C3,Existing,89355,5672235
2019-04-08,USA,Shopify,C3,New,135,24154
2019-04-08,USA,Retail,C3,New,41199,1854247
2019-04-08,USA,Shopify,C3,Existing,965,201203
2019-04-01,USA,Shopify,C3,Existing,1130,244875
2019-04-01,USA,Retail,C3,Existing,95556,5826599
2019-04-01,USA,Shopify,C3,New,163,30933
2019-04-01,USA,Retail,C3,New,43454,1811656
2019-03-25,USA,Retail,C3,Existing,92919,5450596
2019-03-25,USA,Shopify,C3,Existing,1134,238138
2019-03-25,USA,Retail,C3,New,42879,1729775
2019-03-25,USA,Shopify,C3,New,151,27080
2018-09-03,USA,Shopify,C3,Existing,1002,218535
2018-09-03,USA,Shopify,C3,New,131,23120
2018-09-03,USA,Retail,C3,Existing,81805,4886261
2018-09-03,USA,Retail,C3,New,42058,1712121
2018-08-27,USA,Retail,C3,Existing,82082,4801366
2018-08-27,USA,Shopify,C3,New,126,22088
2018-08-27,USA,Retail,C3,New,42538,1719409
2018-08-27,USA,Shopify,C3,Existing,948,200752
2018-08-20,USA,Retail,C3,Existing,79776,4705349
2018-08-20,USA,Retail,C3,New,40183,1621339
2018-08-20,USA,Shopify,C3,New,122,22684
2018-08-20,USA,Shopify,C3,Existing,979,210984
2018-08-13,USA,Shopify,C3,New,100,17687
2018-08-13,USA,Retail,C3,Existing,78614,4609554
2018-08-13,USA,Retail,C3,New,39957,1625776
2018-08-13,USA,Shopify,C3,Existing,779,163494
2018-08-06,USA,Shopify,C3,New,117,20846
2018-08-06,USA,Retail,C3,New,39323,1620568
2018-08-06,USA,Shopify,C3,Existing,1002,214698
2018-08-06,USA,Retail,C3,Existing,78699,4700717
2018-07-30,USA,Shopify,C3,Existing,937,198024
2018-07-30,USA,Shopify,C3,New,118,21380
2018-07-30,USA,Retail,C3,Existing,78845,4621256
2018-07-30,USA,Retail,C3,New,39879,1619985
2018-07-23,USA,Retail,C3,New,40409,1667594
2018-07-23,USA,Shopify,C3,Existing,958,207573
2018-07-23,USA,Shopify,C3,New,130,22861
2018-07-23,USA,Retail,C3,Existing,79720,4732665
2018-07-16,USA,Shopify,C3,New,100,19747
2018-07-16,USA,Retail,C3,New,39757,1628699
2018-07-16,USA,Shopify,C3,Existing,943,199334
2018-07-16,USA,Retail,C3,Existing,79567,4654428
2018-07-09,USA,Retail,C3,New,40649,1674187
2018-07-09,USA,Shopify,C3,Existing,913,200206
2018-07-09,USA,Retail,C3,Existing,80431,4734536
2018-07-09,USA,Shopify,C3,New,100,17294
2018-07-02,USA,Retail,C3,New,40596,1668196
2018-07-02,USA,Shopify,C3,New,122,23875
2018-07-02,USA,Retail,C3,Existing,79875,4669146
2018-07-02,USA,Shopify,C3,Existing,882,183867
2018-06-25,USA,Retail,C3,New,41015,1672173
2018-06-25,USA,Shopify,C3,New,117,21378
2018-06-25,USA,Shopify,C3,Existing,901,193426
2018-06-25,USA,Retail,C3,Existing,80522,4742107
2018-06-18,USA,Retail,C3,New,40765,1662663
2018-06-18,USA,Shopify,C3,Existing,1025,210278
2018-06-18,USA,Shopify,C3,New,119,21373
2018-06-18,USA,Retail,C3,Existing,79803,4679260
2018-06-11,USA,Shopify,C3,New,111,18746
2018-06-11,USA,Shopify,C3,Existing,928,204864
2018-06-11,USA,Retail,C3,Existing,79335,4688696
2018-06-11,USA,Retail,C3,New,40954,1679258
2018-06-04,USA,Shopify,C3,Existing,996,208182
2018-06-04,USA,Shopify,C3,New,115,19649
2018-06-04,USA,Retail,C3,Existing,78497,4584414
2018-06-04,USA,Retail,C3,New,40478,1637433
2018-05-28,USA,Retail,C3,New,39731,1698018
2018-05-28,USA,Shopify,C3,Existing,980,211301
2018-05-28,USA,Retail,C3,Existing,76978,4732694
2018-05-28,USA,Shopify,C3,New,137,24621
2018-05-21,USA,Shopify,C3,New,116,19220
2018-05-21,USA,Retail,C3,New,40146,1628991
2018-05-21,USA,Shopify,C3,Existing,947,196339
2018-05-21,USA,Retail,C3,Existing,77881,4624567
2018-05-14,USA,Shopify,C3,New,120,22098
2018-05-14,USA,Retail,C3,New,40243,1659612
2018-05-14,USA,Retail,C3,Existing,77920,4679279
2018-05-14,USA,Shopify,C3,Existing,924,200069
2018-05-07,USA,Retail,C3,Existing,77757,4661682
2018-05-07,USA,Shopify,C3,Existing,905,195036
2018-05-07,USA,Retail,C3,New,39682,1624628
2018-05-07,USA,Shopify,C3,New,98,17443
2018-04-30,USA,Retail,C3,New,40983,1673164
2018-04-30,USA,Shopify,C3,Existing,946,208251
2018-04-30,USA,Shopify,C3,New,115,21614
2018-04-30,USA,Retail,C3,Existing,79169,4748929
2018-04-23,USA,Shopify,C3,New,123,21537
2018-04-23,USA,Shopify,C3,Existing,901,195482
2018-04-23,USA,Retail,C3,Existing,79031,4781113
2018-04-23,USA,Retail,C3,New,41463,1700172
2018-04-16,USA,Shopify,C3,Existing,873,191346
2018-04-16,USA,Retail,C3,New,35851,1520825
2018-04-16,USA,Shopify,C3,New,119,21794
2018-04-16,USA,Retail,C3,Existing,71304,4483459
2018-04-09,USA,Shopify,C3,Existing,811,176123
2018-04-09,USA,Retail,C3,New,39209,1622243
2018-04-09,USA,Shopify,C3,New,95,17712
2018-04-09,USA,Retail,C3,Existing,77346,4667161
2018-04-02,USA,Shopify,C3,Existing,942,205837
2018-04-02,USA,Shopify,C3,New,119,21574
2018-04-02,USA,Retail,C3,Existing,78698,4855219
2018-04-02,USA,Retail,C3,New,40073,1678446
2018-03-26,USA,Retail,C3,Existing,77859,4724108
2018-03-26,USA,Shopify,C3,New,119,21902
2018-03-26,USA,Shopify,C3,Existing,926,195225
2018-03-26,USA,Retail,C3,New,39356,1617709
2020-08-31,USA,Shopify,C4,New,22,3319
2020-08-31,USA,Shopify,C4,Existing,164,29757
2020-08-31,USA,Retail,C4,New,18774,665292
2020-08-31,USA,Retail,C4,Existing,40024,2186307
2020-08-24,USA,Shopify,C4,Existing,167,32507
2020-08-24,USA,Retail,C4,Existing,40986,2227688
2020-08-24,USA,Retail,C4,New,18943,679544
2020-08-24,USA,Shopify,C4,New,28,4463
2020-08-17,USA,Shopify,C4,New,25,4001
2020-08-17,USA,Retail,C4,New,18029,621053
2020-08-17,USA,Shopify,C4,Existing,151,27185
2020-08-17,USA,Retail,C4,Existing,40439,2165593
2020-08-10,USA,Shopify,C4,New,22,3523
2020-08-10,USA,Retail,C4,New,18008,641430
2020-08-10,USA,Retail,C4,Existing,40096,2158541
2020-08-10,USA,Shopify,C4,Existing,171,29727
2020-08-03,USA,Retail,C4,New,17884,635394
2020-08-03,USA,Shopify,C4,Existing,146,29049
2020-08-03,USA,Retail,C4,Existing,40287,2172605
2020-08-03,USA,Shopify,C4,New,26,3293
2020-07-27,USA,Shopify,C4,New,27,4561
2020-07-27,USA,Retail,C4,New,17721,625767
2020-07-27,USA,Shopify,C4,Existing,156,28437
2020-07-27,USA,Retail,C4,Existing,40834,2196724
2020-07-20,USA,Shopify,C4,New,37,4941
2020-07-20,USA,Retail,C4,New,17848,630502
2020-07-20,USA,Shopify,C4,Existing,161,28783
2020-07-20,USA,Retail,C4,Existing,41248,2218243
2020-07-13,USA,Shopify,C4,Existing,167,30885
2020-07-13,USA,Retail,C4,Existing,41992,2271620
2020-07-13,USA,Shopify,C4,New,22,3383
2020-07-13,USA,Retail,C4,New,17696,620006
2020-07-06,USA,Retail,C4,Existing,42071,2271038
2020-07-06,USA,Shopify,C4,Existing,169,31099
2020-07-06,USA,Retail,C4,New,18089,637462
2020-07-06,USA,Shopify,C4,New,21,3558
2020-06-29,USA,Shopify,C4,New,22,3518
2020-06-29,USA,Retail,C4,New,18211,645361
2020-06-29,USA,Shopify,C4,Existing,149,27727
2020-06-29,USA,Retail,C4,Existing,41532,2254122
2020-06-22,USA,Retail,C4,Existing,40904,2243252
2020-06-22,USA,Shopify,C4,New,17,2353
2020-06-22,USA,Shopify,C4,Existing,171,31912
2020-06-22,USA,Retail,C4,New,18443,664875
2020-06-15,USA,Retail,C4,Existing,40371,2157457
2020-06-15,USA,Shopify,C4,New,26,3872
2020-06-15,USA,Retail,C4,New,17713,618571
2020-06-15,USA,Shopify,C4,Existing,168,29129
2020-06-08,USA,Retail,C4,Existing,40100,2161290
2020-06-08,USA,Shopify,C4,Existing,175,30352
2020-06-08,USA,Retail,C4,New,17600,615262
2020-06-08,USA,Shopify,C4,New,23,2903
2020-06-01,USA,Retail,C4,New,18555,652666
2020-06-01,USA,Shopify,C4,Existing,201,31900
2020-06-01,USA,Shopify,C4,New,35,4579
2020-06-01,USA,Retail,C4,Existing,40879,2199765
2020-05-25,USA,Retail,C4,Existing,38332,2106575
2020-05-25,USA,Shopify,C4,New,29,2918
2020-05-25,USA,Retail,C4,New,17119,605686
2020-05-25,USA,Shopify,C4,Existing,192,31126
2020-05-18,USA,Shopify,C4,New,50,5180
2020-05-18,USA,Retail,C4,New,18014,634015
2020-05-18,USA,Shopify,C4,Existing,198,33872
2020-05-18,USA,Retail,C4,Existing,40542,2181810
2020-05-11,USA,Retail,C4,New,17137,587325
2020-05-11,USA,Shopify,C4,Existing,193,31937
2020-05-11,USA,Retail,C4,Existing,40365,2170354
2020-05-11,USA,Shopify,C4,New,28,3235
2020-05-04,USA,Retail,C4,Existing,40879,2172521
2020-05-04,USA,Shopify,C4,New,33,3488
2020-05-04,USA,Retail,C4,New,17546,609432
2020-05-04,USA,Shopify,C4,Existing,152,25726
2020-04-27,USA,Shopify,C4,New,36,5360
2020-04-27,USA,Retail,C4,New,17636,609336
2020-04-27,USA,Shopify,C4,Existing,180,32531
2020-04-27,USA,Retail,C4,Existing,40627,2195881
2020-04-20,USA,Shopify,C4,Existing,173,29453
2020-04-20,USA,Shopify,C4,New,28,4640
2020-04-20,USA,Retail,C4,Existing,37302,2046533
2020-04-20,USA,Retail,C4,New,15617,543467
2020-04-13,USA,Shopify,C4,New,29,4184
2020-04-13,USA,Shopify,C4,Existing,158,28673
2020-04-13,USA,Retail,C4,Existing,42264,2307339
2020-04-13,USA,Retail,C4,New,18310,633301
2020-04-06,USA,Retail,C4,Existing,40118,2176885
2020-04-06,USA,Shopify,C4,Existing,160,29905
2020-04-06,USA,Shopify,C4,New,20,2346
2020-04-06,USA,Retail,C4,New,16927,585344
2020-03-30,USA,Retail,C4,Existing,40592,2208133
2020-03-30,USA,Retail,C4,New,17454,606829
2020-03-30,USA,Shopify,C4,New,29,3610
2020-03-30,USA,Shopify,C4,Existing,163,30543
2020-03-23,USA,Shopify,C4,New,24,3888
2020-03-23,USA,Retail,C4,Existing,39531,2366196
2020-03-23,USA,Shopify,C4,Existing,142,25142
2020-03-23,USA,Retail,C4,New,18041,708313
2019-09-02,USA,Shopify,C4,Existing,149,29707
2019-09-02,USA,Retail,C4,New,16800,617978
2019-09-02,USA,Retail,C4,Existing,36086,1985730
2019-09-02,USA,Shopify,C4,New,16,2267
2019-08-26,USA,Retail,C4,New,16978,620223
2019-08-26,USA,Shopify,C4,Existing,145,27699
2019-08-26,USA,Retail,C4,Existing,36537,2010752
2019-08-26,USA,Shopify,C4,New,24,3773
2019-08-19,USA,Shopify,C4,Existing,129,23309
2019-08-19,USA,Retail,C4,Existing,36406,2006320
2019-08-19,USA,Retail,C4,New,16682,611278
2019-08-19,USA,Shopify,C4,New,17,2378
2019-08-12,USA,Shopify,C4,New,27,3737
2019-08-12,USA,Retail,C4,New,16832,610219
2019-08-12,USA,Retail,C4,Existing,36385,1985697
2019-08-12,USA,Shopify,C4,Existing,141,29725
2019-08-05,USA,Retail,C4,New,16282,597010
2019-08-05,USA,Retail,C4,Existing,36113,1994001
2019-08-05,USA,Shopify,C4,New,25,3127
2019-08-05,USA,Shopify,C4,Existing,137,27569
2019-07-29,USA,Shopify,C4,Existing,149,25267
2019-07-29,USA,Retail,C4,New,16208,595076
2019-07-29,USA,Shopify,C4,New,20,2668
2019-07-29,USA,Retail,C4,Existing,36101,1973212
2019-07-22,USA,Retail,C4,New,16441,605712
2019-07-22,USA,Shopify,C4,Existing,135,28146
2019-07-22,USA,Shopify,C4,New,24,3634
2019-07-22,USA,Retail,C4,Existing,36248,1998934
2019-07-15,USA,Retail,C4,New,16641,605739
2019-07-15,USA,Shopify,C4,New,24,3420
2019-07-15,USA,Shopify,C4,Existing,128,23955
2019-07-15,USA,Retail,C4,Existing,36354,1975874
2019-07-08,USA,Retail,C4,New,16397,600329
2019-07-08,USA,Retail,C4,Existing,36596,2006754
2019-07-08,USA,Shopify,C4,New,23,3179
2019-07-08,USA,Shopify,C4,Existing,154,30578
2019-07-01,USA,Shopify,C4,New,24,3090
2019-07-01,USA,Retail,C4,New,16814,626622
2019-07-01,USA,Shopify,C4,Existing,127,26564
2019-07-01,USA,Retail,C4,Existing,36461,2012166
2019-06-24,USA,Retail,C4,New,16930,626993
2019-06-24,USA,Shopify,C4,Existing,150,28660
2019-06-24,USA,Retail,C4,Existing,36541,2038581
2019-06-24,USA,Shopify,C4,New,28,3859
2019-06-17,USA,Retail,C4,Existing,36889,2022689
2019-06-17,USA,Shopify,C4,New,28,3324
2019-06-17,USA,Retail,C4,New,17055,624422
2019-06-17,USA,Shopify,C4,Existing,147,28993
2019-06-10,USA,Shopify,C4,Existing,137,25720
2019-06-10,USA,Retail,C4,Existing,36231,1985537
2019-06-10,USA,Shopify,C4,New,29,3204
2019-06-10,USA,Retail,C4,New,16473,594425
2019-06-03,USA,Retail,C4,New,16436,607669
2019-06-03,USA,Shopify,C4,Existing,127,26053
2019-06-03,USA,Retail,C4,Existing,36161,1977678
2019-06-03,USA,Shopify,C4,New,27,3513
2019-05-27,USA,Shopify,C4,New,36,4821
2019-05-27,USA,Retail,C4,New,15253,550872
2019-05-27,USA,Shopify,C4,Existing,120,23017
2019-05-27,USA,Retail,C4,Existing,34869,1956247
