visit_id,cookie_id,page_id,event_type,sequence_number,event_time
f09994,9f6140,12,1,9,2020-02-24 04:11:12.561094 UTC
55d71b,72b32a,1,1,1,2020-01-06 20:49:24.071174 UTC
55d71b,72b32a,4,1,2,2020-01-06 20:50:04.655446 UTC
55d71b,72b32a,6,1,3,2020-01-06 20:50:51.783853 UTC
55d71b,72b32a,7,1,5,2020-01-06 20:51:08.730921 UTC
55d71b,72b32a,12,1,6,2020-01-06 20:51:54.763312 UTC
e06c2d,66f041,1,1,1,2020-01-26 06:51:50.711752 UTC
e06c2d,66f041,2,1,2,2020-01-26 06:52:35.296036 UTC
e06c2d,66f041,3,1,3,2020-01-26 06:53:03.776571 UTC
e06c2d,66f041,6,1,5,2020-01-26 06:54:36.431184 UTC
e06c2d,66f041,9,1,6,2020-01-26 06:54:55.997027 UTC
e06c2d,66f041,11,1,8,2020-01-26 06:56:06.390923 UTC
e06c2d,66f041,12,1,10,2020-01-26 06:56:50.644194 UTC
dd5d75,093f65,1,1,1,2020-01-31 20:03:35.803351 UTC
dd5d75,093f65,2,1,2,2020-01-31 20:04:21.354084 UTC
dd5d75,093f65,5,1,3,2020-01-31 20:04:28.298304 UTC
dd5d75,093f65,11,1,5,2020-01-31 20:05:25.307566 UTC
dd5d75,093f65,12,1,6,2020-01-31 20:06:07.174926 UTC
723140,072b03,1,1,1,2020-01-19 17:46:25.284881 UTC
723140,072b03,2,1,2,2020-01-19 17:47:07.197525 UTC
723140,072b03,6,1,3,2020-01-19 17:47:24.731408 UTC
723140,072b03,7,1,5,2020-01-19 17:48:50.430526 UTC
723140,072b03,8,1,6,2020-01-19 17:49:38.324995 UTC
723140,072b03,9,1,8,2020-01-19 17:49:54.122293 UTC
723140,072b03,11,1,9,2020-01-19 17:50:00.323749 UTC
723140,072b03,12,1,11,2020-01-19 17:51:58.329918 UTC
ef4cdd,7f39f8,1,1,1,2020-02-06 22:04:20.534435 UTC
ef4cdd,7f39f8,2,1,2,2020-02-06 22:04:57.524530 UTC
ef4cdd,7f39f8,3,1,3,2020-02-06 22:05:28.650881 UTC
ef4cdd,7f39f8,6,1,5,2020-02-06 22:06:56.433851 UTC
ef4cdd,7f39f8,7,1,7,2020-02-06 22:07:47.508127 UTC
ef4cdd,7f39f8,9,1,9,2020-02-06 22:09:14.161082 UTC
ef4cdd,7f39f8,12,1,11,2020-02-06 22:10:10.218010 UTC
bb75e2,44f683,1,1,1,2020-02-04 03:06:51.119185 UTC
bb75e2,44f683,2,1,2,2020-02-04 03:07:00.220784 UTC
bb75e2,44f683,3,1,3,2020-02-04 03:07:36.472225 UTC
bb75e2,44f683,4,1,5,2020-02-04 03:08:41.588550 UTC
bb75e2,44f683,5,1,7,2020-02-04 03:09:39.152613 UTC
bb75e2,44f683,6,1,8,2020-02-04 03:10:00.385848 UTC
bb75e2,44f683,8,1,10,2020-02-04 03:11:11.360636 UTC
bb75e2,44f683,11,1,11,2020-02-04 03:11:35.635825 UTC
bb75e2,44f683,12,1,13,2020-02-04 03:13:25.095732 UTC
b3518b,03afdb,1,1,1,2020-02-21 15:54:16.916113 UTC
b3518b,03afdb,2,1,2,2020-02-21 15:54:38.265188 UTC
b3518b,03afdb,3,1,3,2020-02-21 15:55:01.981209 UTC
b3518b,03afdb,4,1,4,2020-02-21 15:55:33.072697 UTC
b3518b,03afdb,8,1,6,2020-02-21 15:56:34.385615 UTC
b3518b,03afdb,9,1,8,2020-02-21 15:57:11.124205 UTC
b3518b,03afdb,10,1,10,2020-02-21 15:57:34.000495 UTC
b3518b,03afdb,11,1,12,2020-02-21 15:58:11.578918 UTC
c3f01e,ea5d2f,1,1,1,2020-01-29 06:36:52.476051 UTC
c3f01e,ea5d2f,6,1,2,2020-01-29 06:37:38.075485 UTC
c3f01e,ea5d2f,9,1,4,2020-01-29 06:38:04.130152 UTC
c3f01e,ea5d2f,12,1,6,2020-01-29 06:38:53.209334 UTC
f9fce2,fc490c,1,1,1,2020-01-15 05:54:19.533642 UTC
f9fce2,fc490c,5,1,2,2020-01-15 05:55:15.021266 UTC
f9fce2,fc490c,6,1,4,2020-01-15 05:56:05.270588 UTC
f9fce2,fc490c,7,1,5,2020-01-15 05:56:25.251848 UTC
f9fce2,fc490c,10,1,7,2020-01-15 05:57:56.793939 UTC
f9fce2,fc490c,11,1,9,2020-01-15 05:59:47.070543 UTC
f9fce2,fc490c,12,1,10,2020-01-15 06:00:46.189072 UTC
ac9892,3295c7,1,1,1,2020-01-13 08:01:07.534649 UTC
ac9892,3295c7,2,1,2,2020-01-13 08:01:58.369709 UTC
ac9892,3295c7,4,1,3,2020-01-13 08:02:03.274351 UTC
ac9892,3295c7,6,1,5,2020-01-13 08:02:52.728403 UTC
ac9892,3295c7,9,1,6,2020-01-13 08:03:36.031435 UTC
ac9892,3295c7,10,1,8,2020-01-13 08:05:01.430064 UTC
80e393,735b90,1,1,1,2020-02-16 22:04:10.528776 UTC
80e393,735b90,2,1,2,2020-02-16 22:04:51.159717 UTC
80e393,735b90,5,1,3,2020-02-16 22:04:59.406526 UTC
80e393,735b90,6,1,5,2020-02-16 22:06:15.879417 UTC
80e393,735b90,7,1,7,2020-02-16 22:06:40.114038 UTC
80e393,735b90,9,1,8,2020-02-16 22:07:22.559028 UTC
80e393,735b90,10,1,10,2020-02-16 22:08:14.595189 UTC
80e393,735b90,12,1,12,2020-02-16 22:09:05.354848 UTC
591a6c,a3f390,1,1,1,2020-01-07 00:41:01.109914 UTC
591a6c,a3f390,5,1,2,2020-01-07 00:41:45.984667 UTC
591a6c,a3f390,7,1,3,2020-01-07 00:42:08.374171 UTC
591a6c,a3f390,8,1,5,2020-01-07 00:43:42.636002 UTC
591a6c,a3f390,9,1,7,2020-01-07 00:45:25.235826 UTC
591a6c,a3f390,12,1,8,2020-01-07 00:46:07.135173 UTC
3953e3,14bfa6,1,1,1,2020-01-02 20:51:14.801353 UTC
3953e3,14bfa6,2,1,2,2020-01-02 20:51:44.101521 UTC
3953e3,14bfa6,4,1,3,2020-01-02 20:52:37.269029 UTC
3953e3,14bfa6,5,1,5,2020-01-02 20:53:41.296405 UTC
3953e3,14bfa6,12,1,6,2020-01-02 20:53:46.707112 UTC
76757e,7cbbc4,1,1,1,2020-01-04 12:02:50.028581 UTC
76757e,7cbbc4,2,1,2,2020-01-04 12:03:23.820874 UTC
76757e,7cbbc4,3,1,3,2020-01-04 12:04:12.288501 UTC
76757e,7cbbc4,5,1,5,2020-01-04 12:05:24.137117 UTC
76757e,7cbbc4,8,1,6,2020-01-04 12:05:35.989203 UTC
76757e,7cbbc4,11,1,7,2020-01-04 12:06:06.747031 UTC
76757e,7cbbc4,12,1,8,2020-01-04 12:06:13.933985 UTC
5b3d3c,e2c420,1,1,1,2020-02-03 15:05:27.564898 UTC
5b3d3c,e2c420,2,1,2,2020-02-03 15:05:36.252697 UTC
5b3d3c,e2c420,3,1,3,2020-02-03 15:06:13.686818 UTC
5b3d3c,e2c420,4,1,5,2020-02-03 15:07:49.907158 UTC
5b3d3c,e2c420,5,1,7,2020-02-03 15:08:49.124046 UTC
5b3d3c,e2c420,6,1,8,2020-02-03 15:09:09.069370 UTC
5b3d3c,e2c420,7,1,9,2020-02-03 15:09:53.766863 UTC
5b3d3c,e2c420,11,1,11,2020-02-03 15:10:41.378287 UTC
938bbb,32bb90,1,1,1,2020-01-13 15:02:02.724094 UTC
938bbb,32bb90,2,1,2,2020-01-13 15:02:13.308315 UTC
938bbb,32bb90,3,1,3,2020-01-13 15:02:14.108633 UTC
938bbb,32bb90,4,1,4,2020-01-13 15:02:58.924170 UTC
938bbb,32bb90,6,1,5,2020-01-13 15:03:39.994019 UTC
938bbb,32bb90,8,1,7,2020-01-13 15:04:11.843223 UTC
938bbb,32bb90,9,1,8,2020-01-13 15:04:46.793631 UTC
938bbb,32bb90,11,1,9,2020-01-13 15:04:58.968140 UTC
938bbb,32bb90,12,1,11,2020-01-13 15:05:33.441371 UTC
a1e59a,d2ddea,1,1,1,2020-02-13 06:42:35.077196 UTC
a1e59a,d2ddea,2,1,2,2020-02-13 06:42:40.312648 UTC
a1e59a,d2ddea,5,1,3,2020-02-13 06:42:55.104468 UTC
a1e59a,d2ddea,10,1,4,2020-02-13 06:43:20.233589 UTC
a1e59a,d2ddea,11,1,6,2020-02-13 06:43:41.492171 UTC
ce9f62,ad61ab,1,1,1,2020-02-11 11:16:48.925932 UTC
ce9f62,ad61ab,2,1,2,2020-02-11 11:17:03.188820 UTC
ce9f62,ad61ab,3,1,3,2020-02-11 11:17:11.989459 UTC
ce9f62,ad61ab,5,1,4,2020-02-11 11:17:50.458935 UTC
ce9f62,ad61ab,6,1,5,2020-02-11 11:18:06.763526 UTC
ce9f62,ad61ab,10,1,6,2020-02-11 11:19:01.767569 UTC
ce9f62,ad61ab,11,1,8,2020-02-11 11:19:51.733241 UTC
ce9f62,ad61ab,12,1,9,2020-02-11 11:20:08.178203 UTC
64a986,d09bf4,1,1,1,2020-01-19 06:08:50.715711 UTC
64a986,d09bf4,3,1,2,2020-01-19 06:08:50.777328 UTC
64a986,d09bf4,4,1,3,2020-01-19 06:09:09.606870 UTC
64a986,d09bf4,5,1,5,2020-01-19 06:10:16.264598 UTC
64a986,d09bf4,6,1,7,2020-01-19 06:11:51.399432 UTC
64a986,d09bf4,8,1,8,2020-01-19 06:12:27.195738 UTC
64a986,d09bf4,9,1,10,2020-01-19 06:12:50.769834 UTC
64a986,d09bf4,12,1,12,2020-01-19 06:13:34.077493 UTC
2099f9,fbd793,1,1,1,2020-02-26 17:17:53.788000 UTC
2099f9,fbd793,2,1,2,2020-02-26 17:18:20.458921 UTC
2099f9,fbd793,6,1,3,2020-02-26 17:18:42.381771 UTC
2099f9,fbd793,11,1,4,2020-02-26 17:19:22.339025 UTC
2099f9,fbd793,12,1,6,2020-02-26 17:20:41.881015 UTC
57c971,28dd2c,1,1,1,2020-01-14 09:44:11.627180 UTC
57c971,28dd2c,2,1,2,2020-01-14 09:44:31.349753 UTC
57c971,28dd2c,3,1,3,2020-01-14 09:45:27.304850 UTC
57c971,28dd2c,4,1,4,2020-01-14 09:45:35.827274 UTC
57c971,28dd2c,5,1,5,2020-01-14 09:45:46.201143 UTC
57c971,28dd2c,7,1,6,2020-01-14 09:46:04.463109 UTC
57c971,28dd2c,9,1,8,2020-01-14 09:46:22.615904 UTC
57c971,28dd2c,11,1,10,2020-01-14 09:47:02.835629 UTC
cf4108,35f4a8,1,1,1,2020-01-15 21:23:57.430621 UTC
cf4108,35f4a8,2,1,2,2020-01-15 21:24:49.385095 UTC
cf4108,35f4a8,5,1,3,2020-01-15 21:25:31.363267 UTC
cf4108,35f4a8,6,1,4,2020-01-15 21:26:09.065931 UTC
cf4108,35f4a8,10,1,6,2020-01-15 21:27:21.509331 UTC
cf4108,35f4a8,11,1,8,2020-01-15 21:28:54.096626 UTC
cf4108,35f4a8,12,1,9,2020-01-15 21:29:04.332740 UTC
c7b2d0,d1fe17,1,1,1,2020-02-11 13:29:14.625533 UTC
c7b2d0,d1fe17,2,1,2,2020-02-11 13:29:44.931633 UTC
c7b2d0,d1fe17,4,1,3,2020-02-11 13:30:43.921463 UTC
c7b2d0,d1fe17,5,1,5,2020-02-11 13:31:40.589904 UTC
c7b2d0,d1fe17,6,1,6,2020-02-11 13:32:06.222403 UTC
c7b2d0,d1fe17,8,1,7,2020-02-11 13:32:56.221092 UTC
c7b2d0,d1fe17,10,1,8,2020-02-11 13:33:24.227588 UTC
c7b2d0,d1fe17,11,1,10,2020-02-11 13:34:24.267727 UTC
c7b2d0,d1fe17,12,1,12,2020-02-11 13:36:03.813317 UTC
1526dd,f033ab,1,1,1,2020-01-22 16:02:29.543943 UTC
1526dd,f033ab,2,1,2,2020-01-22 16:03:11.154306 UTC
1526dd,f033ab,4,1,3,2020-01-22 16:03:38.171305 UTC
1526dd,f033ab,6,1,5,2020-01-22 16:04:35.880143 UTC
1526dd,f033ab,7,1,6,2020-01-22 16:05:16.942848 UTC
1526dd,f033ab,8,1,8,2020-01-22 16:06:58.365839 UTC
1526dd,f033ab,11,1,10,2020-01-22 16:08:17.800355 UTC
1526dd,f033ab,12,1,11,2020-01-22 16:08:59.001329 UTC
c3019e,43ec51,1,1,1,2020-02-26 08:36:20.443420 UTC
c3019e,43ec51,2,1,2,2020-02-26 08:37:12.627047 UTC
c3019e,43ec51,3,1,3,2020-02-26 08:37:15.470714 UTC
c3019e,43ec51,4,1,4,2020-02-26 08:37:54.321454 UTC
c3019e,43ec51,6,1,5,2020-02-26 08:38:37.572641 UTC
c3019e,43ec51,7,1,6,2020-02-26 08:38:56.747863 UTC
c3019e,43ec51,8,1,8,2020-02-26 08:40:16.700895 UTC
c3019e,43ec51,11,1,9,2020-02-26 08:41:16.120050 UTC
c3019e,43ec51,12,1,10,2020-02-26 08:42:04.474092 UTC
d430e2,9778d5,1,1,1,2020-01-12 21:11:42.983532 UTC
d430e2,9778d5,2,1,2,2020-01-12 21:11:43.173301 UTC
d430e2,9778d5,3,1,3,2020-01-12 21:12:37.751459 UTC
d430e2,9778d5,4,1,4,2020-01-12 21:13:12.205643 UTC
d430e2,9778d5,6,1,5,2020-01-12 21:13:59.344354 UTC
d430e2,9778d5,7,1,6,2020-01-12 21:14:52.891405 UTC
d430e2,9778d5,8,1,7,2020-01-12 21:15:10.745977 UTC
d430e2,9778d5,9,1,8,2020-01-12 21:15:33.915999 UTC
d430e2,9778d5,11,1,9,2020-01-12 21:16:14.237082 UTC
d430e2,9778d5,12,1,11,2020-01-12 21:16:57.045595 UTC
d41f51,fe9fc2,1,1,1,2020-02-28 17:46:54.397531 UTC
d41f51,fe9fc2,2,1,2,2020-02-28 17:47:35.570078 UTC
d41f51,fe9fc2,3,1,3,2020-02-28 17:48:35.388704 UTC
d41f51,fe9fc2,4,1,5,2020-02-28 17:50:07.627977 UTC
d41f51,fe9fc2,5,1,6,2020-02-28 17:50:12.250614 UTC
d41f51,fe9fc2,9,1,7,2020-02-28 17:50:31.777619 UTC
d41f51,fe9fc2,10,1,8,2020-02-28 17:51:30.196421 UTC
d41f51,fe9fc2,11,1,9,2020-02-28 17:52:02.235022 UTC
d41f51,fe9fc2,12,1,11,2020-02-28 17:53:16.709439 UTC
a782f3,68d30a,1,1,1,2020-02-23 15:03:14.328830 UTC
a782f3,68d30a,3,1,2,2020-02-23 15:04:06.529982 UTC
a782f3,68d30a,5,1,3,2020-02-23 15:04:54.995591 UTC
a782f3,68d30a,6,1,5,2020-02-23 15:06:48.020419 UTC
a782f3,68d30a,9,1,6,2020-02-23 15:07:16.378196 UTC
a782f3,68d30a,10,1,7,2020-02-23 15:08:10.803982 UTC
a782f3,68d30a,12,1,9,2020-02-23 15:09:04.472452 UTC
d0c1c1,3ef815,1,1,1,2020-02-14 18:27:26.379042 UTC
d0c1c1,3ef815,2,1,2,2020-02-14 18:27:36.609528 UTC
d0c1c1,3ef815,6,1,3,2020-02-14 18:27:39.717952 UTC
d0c1c1,3ef815,8,1,5,2020-02-14 18:29:07.247939 UTC
d0c1c1,3ef815,9,1,7,2020-02-14 18:29:55.694620 UTC
d0c1c1,3ef815,12,1,8,2020-02-14 18:30:34.786159 UTC
ef9581,93db85,1,1,1,2020-01-13 15:48:05.830246 UTC
ef9581,93db85,2,1,2,2020-01-13 15:49:03.921567 UTC
ef9581,93db85,5,1,3,2020-01-13 15:49:04.374825 UTC
ef9581,93db85,7,1,4,2020-01-13 15:49:28.510120 UTC
ef9581,93db85,8,1,5,2020-01-13 15:49:55.441251 UTC
ef9581,93db85,11,1,7,2020-01-13 15:50:11.341760 UTC
ef9581,93db85,12,1,8,2020-01-13 15:50:38.908323 UTC
3df9e6,c7e124,1,1,1,2020-01-15 11:41:11.371221 UTC
3df9e6,c7e124,3,1,2,2020-01-15 11:42:05.381567 UTC
3df9e6,c7e124,4,1,3,2020-01-15 11:42:36.301806 UTC
3df9e6,c7e124,5,1,5,2020-01-15 11:43:39.737810 UTC
3df9e6,c7e124,8,1,7,2020-01-15 11:44:59.359421 UTC
3df9e6,c7e124,9,1,9,2020-01-15 11:45:39.541342 UTC
5da69f,2a38a4,1,1,1,2020-01-19 05:57:05.826705 UTC
5da69f,2a38a4,2,1,2,2020-01-19 05:57:08.261188 UTC
5da69f,2a38a4,3,1,3,2020-01-19 05:57:57.015608 UTC
5da69f,2a38a4,4,1,5,2020-01-19 05:58:24.165548 UTC
5da69f,2a38a4,8,1,6,2020-01-19 05:59:18.020615 UTC
5da69f,2a38a4,9,1,8,2020-01-19 06:00:14.424819 UTC
5da69f,2a38a4,10,1,9,2020-01-19 06:00:54.130604 UTC
5da69f,2a38a4,12,1,11,2020-01-19 06:01:10.314222 UTC
77d8ff,764796,1,1,1,2020-01-07 05:48:16.414168 UTC
77d8ff,764796,5,1,2,2020-01-07 05:48:38.195007 UTC
77d8ff,764796,7,1,4,2020-01-07 05:49:17.984276 UTC
77d8ff,764796,9,1,5,2020-01-07 05:49:41.148594 UTC
77d8ff,764796,11,1,6,2020-01-07 05:49:58.276590 UTC
77d8ff,764796,12,1,8,2020-01-07 05:50:30.259940 UTC
aca7ca,861398,1,1,1,2020-02-17 01:47:43.291394 UTC
aca7ca,861398,2,1,2,2020-02-17 01:48:23.593914 UTC
aca7ca,861398,4,1,3,2020-02-17 01:49:09.031004 UTC
aca7ca,861398,5,1,5,2020-02-17 01:49:37.443151 UTC
aca7ca,861398,7,1,7,2020-02-17 01:50:37.767619 UTC
aca7ca,861398,8,1,9,2020-02-17 01:51:38.907290 UTC
128c07,54229a,1,1,1,2020-01-09 04:03:13.224744 UTC
128c07,54229a,2,1,2,2020-01-09 04:03:29.416745 UTC
128c07,54229a,3,1,3,2020-01-09 04:04:19.216882 UTC
128c07,54229a,6,1,5,2020-01-09 04:05:55.261196 UTC
128c07,54229a,7,1,7,2020-01-09 04:06:46.689761 UTC
a8f291,92cc22,1,1,1,2020-02-12 08:54:56.802400 UTC
a8f291,92cc22,2,1,2,2020-02-12 08:55:51.788595 UTC
a8f291,92cc22,3,1,3,2020-02-12 08:56:03.263752 UTC
a8f291,92cc22,4,1,4,2020-02-12 08:56:31.886030 UTC
a8f291,92cc22,5,1,6,2020-02-12 08:57:22.612746 UTC
a8f291,92cc22,7,1,8,2020-02-12 08:57:51.495977 UTC
a8f291,92cc22,11,1,10,2020-02-12 08:58:38.168967 UTC
a8f291,92cc22,12,1,12,2020-02-12 09:00:07.825464 UTC
1579b0,98dce8,1,1,1,2020-01-15 05:44:08.484717 UTC
1579b0,98dce8,3,1,2,2020-01-15 05:44:50.580522 UTC
1579b0,98dce8,4,1,4,2020-01-15 05:45:22.443713 UTC
1579b0,98dce8,8,1,6,2020-01-15 05:46:23.417681 UTC
1579b0,98dce8,9,1,8,2020-01-15 05:47:07.763384 UTC
1579b0,98dce8,10,1,10,2020-01-15 05:48:04.854900 UTC
454863,f4b9ec,1,1,1,2020-02-19 23:49:21.185056 UTC
454863,f4b9ec,2,1,2,2020-02-19 23:49:58.938819 UTC
454863,f4b9ec,3,1,3,2020-02-19 23:50:43.540127 UTC
454863,f4b9ec,4,1,5,2020-02-19 23:51:29.726477 UTC
454863,f4b9ec,5,1,7,2020-02-19 23:52:41.756781 UTC
454863,f4b9ec,6,1,9,2020-02-19 23:53:41.205654 UTC
454863,f4b9ec,7,1,11,2020-02-19 23:54:59.183670 UTC
454863,f4b9ec,10,1,12,2020-02-19 23:55:55.062457 UTC
454863,f4b9ec,11,1,14,2020-02-19 23:56:34.939756 UTC
454863,f4b9ec,12,1,15,2020-02-19 23:57:29.525686 UTC
e3ad1f,812b4b,1,1,1,2020-02-08 16:36:28.968193 UTC
e3ad1f,812b4b,2,1,2,2020-02-08 16:36:58.871366 UTC
e3ad1f,812b4b,3,1,3,2020-02-08 16:37:17.204369 UTC
e3ad1f,812b4b,4,1,4,2020-02-08 16:37:27.182056 UTC
e3ad1f,812b4b,5,1,6,2020-02-08 16:38:17.674812 UTC
e3ad1f,812b4b,6,1,8,2020-02-08 16:38:59.241620 UTC
e3ad1f,812b4b,7,1,10,2020-02-08 16:39:44.698723 UTC
e3ad1f,812b4b,8,1,11,2020-02-08 16:40:42.066614 UTC
e3ad1f,812b4b,11,1,12,2020-02-08 16:41:05.527197 UTC
e3ad1f,812b4b,12,1,14,2020-02-08 16:41:33.156436 UTC
091b31,26657d,1,1,1,2020-01-18 22:41:57.053561 UTC
091b31,26657d,2,1,2,2020-01-18 22:42:13.504098 UTC
091b31,26657d,4,1,3,2020-01-18 22:42:37.899619 UTC
091b31,26657d,5,1,4,2020-01-18 22:43:20.043920 UTC
091b31,26657d,6,1,6,2020-01-18 22:44:25.722661 UTC
091b31,26657d,9,1,8,2020-01-18 22:45:55.831807 UTC
091b31,26657d,10,1,9,2020-01-18 22:46:43.082199 UTC
091b31,26657d,12,1,10,2020-01-18 22:47:15.105956 UTC
ce36ed,e2ef52,1,1,1,2020-01-20 03:15:04.940018 UTC
ce36ed,e2ef52,2,1,2,2020-01-20 03:15:08.884529 UTC
ce36ed,e2ef52,5,1,3,2020-01-20 03:15:11.499733 UTC
ce36ed,e2ef52,9,1,4,2020-01-20 03:15:17.829803 UTC
ce36ed,e2ef52,11,1,5,2020-01-20 03:16:13.883478 UTC
a60982,ed3d2c,1,1,1,2020-01-11 10:18:07.236879 UTC
a60982,ed3d2c,2,1,2,2020-01-11 10:18:37.789514 UTC
a60982,ed3d2c,3,1,3,2020-01-11 10:19:21.033877 UTC
a60982,ed3d2c,4,1,5,2020-01-11 10:21:01.517733 UTC
a60982,ed3d2c,6,1,6,2020-01-11 10:21:19.036528 UTC
a60982,ed3d2c,7,1,8,2020-01-11 10:22:44.430771 UTC
a60982,ed3d2c,8,1,10,2020-01-11 10:23:55.294584 UTC
a60982,ed3d2c,9,1,11,2020-01-11 10:24:42.105348 UTC
a60982,ed3d2c,10,1,13,2020-01-11 10:25:22.866530 UTC
dec8c8,ac627a,1,1,1,2020-02-22 01:37:59.743351 UTC
dec8c8,ac627a,2,1,2,2020-02-22 01:38:06.019162 UTC
dec8c8,ac627a,6,1,3,2020-02-22 01:39:02.398516 UTC
dec8c8,ac627a,7,1,4,2020-02-22 01:39:49.427752 UTC
dec8c8,ac627a,8,1,6,2020-02-22 01:40:44.294440 UTC
dec8c8,ac627a,9,1,8,2020-02-22 01:41:47.495969 UTC
dec8c8,ac627a,12,1,10,2020-02-22 01:42:19.359475 UTC
047c7f,f89913,1,1,1,2020-01-19 03:37:52.622536 UTC
047c7f,f89913,2,1,2,2020-01-19 03:38:43.286869 UTC
047c7f,f89913,3,1,3,2020-01-19 03:39:09.837314 UTC
047c7f,f89913,4,1,4,2020-01-19 03:39:10.453363 UTC
047c7f,f89913,5,1,6,2020-01-19 03:40:14.349436 UTC
047c7f,f89913,6,1,8,2020-01-19 03:41:37.601887 UTC
047c7f,f89913,7,1,10,2020-01-19 03:42:16.625288 UTC
047c7f,f89913,9,1,12,2020-01-19 03:42:46.213948 UTC
047c7f,f89913,12,1,13,2020-01-19 03:43:45.733998 UTC
194935,38b3ef,1,1,1,2020-02-28 10:21:30.102972 UTC
194935,38b3ef,4,1,2,2020-02-28 10:22:27.280805 UTC
194935,38b3ef,6,1,4,2020-02-28 10:23:14.590236 UTC
194935,38b3ef,7,1,5,2020-02-28 10:23:49.070298 UTC
194935,38b3ef,9,1,6,2020-02-28 10:23:59.117508 UTC
194935,38b3ef,10,1,7,2020-02-28 10:24:34.109065 UTC
194935,38b3ef,12,1,8,2020-02-28 10:25:07.118156 UTC
7787c4,ec8956,1,1,1,2020-01-23 07:21:02.004490 UTC
7787c4,ec8956,3,1,2,2020-01-23 07:21:55.170536 UTC
7787c4,ec8956,6,1,4,2020-01-23 07:23:16.991056 UTC
7787c4,ec8956,10,1,5,2020-01-23 07:24:04.972039 UTC
7787c4,ec8956,11,1,6,2020-01-23 07:24:06.058159 UTC
3519b5,6974ce,1,1,1,2020-01-12 05:30:02.905285 UTC
3519b5,6974ce,2,1,2,2020-01-12 05:30:33.828561 UTC
3519b5,6974ce,3,1,3,2020-01-12 05:31:17.082666 UTC
3519b5,6974ce,4,1,4,2020-01-12 05:32:06.033036 UTC
3519b5,6974ce,5,1,5,2020-01-12 05:32:28.954534 UTC
3519b5,6974ce,6,1,6,2020-01-12 05:32:46.632365 UTC
3519b5,6974ce,8,1,7,2020-01-12 05:33:40.554102 UTC
3519b5,6974ce,10,1,9,2020-01-12 05:34:39.472311 UTC
3519b5,6974ce,11,1,10,2020-01-12 05:34:49.869342 UTC
3519b5,6974ce,12,1,11,2020-01-12 05:35:42.173751 UTC
659d4b,c9e107,1,1,1,2020-02-18 22:15:20.605975 UTC
659d4b,c9e107,2,1,2,2020-02-18 22:15:34.252592 UTC
659d4b,c9e107,4,1,3,2020-02-18 22:15:55.923350 UTC
659d4b,c9e107,8,1,5,2020-02-18 22:17:22.489165 UTC
bf771e,65b9ee,1,1,1,2020-02-21 13:53:03.962637 UTC
bf771e,65b9ee,2,1,2,2020-02-21 13:53:07.110564 UTC
bf771e,65b9ee,3,1,3,2020-02-21 13:53:15.086028 UTC
bf771e,65b9ee,4,1,5,2020-02-21 13:54:49.335600 UTC
bf771e,65b9ee,6,1,7,2020-02-21 13:55:07.905348 UTC
bf771e,65b9ee,10,1,8,2020-02-21 13:55:30.558344 UTC
bf771e,65b9ee,11,1,10,2020-02-21 13:56:04.836930 UTC
ecba25,f0935e,1,1,1,2020-02-23 17:31:57.713390 UTC
ecba25,f0935e,2,1,2,2020-02-23 17:32:12.038133 UTC
ecba25,f0935e,4,1,3,2020-02-23 17:32:40.991169 UTC
ecba25,f0935e,7,1,5,2020-02-23 17:33:47.671924 UTC
ecba25,f0935e,10,1,6,2020-02-23 17:34:39.127058 UTC
ecba25,f0935e,11,1,7,2020-02-23 17:35:21.779958 UTC
ecba25,f0935e,12,1,9,2020-02-23 17:35:36.884513 UTC
b89647,a97da6,1,1,1,2020-01-19 02:18:29.007218 UTC
b89647,a97da6,3,1,2,2020-01-19 02:18:38.991048 UTC
b89647,a97da6,4,1,4,2020-01-19 02:20:08.012721 UTC
b89647,a97da6,5,1,6,2020-01-19 02:20:42.133081 UTC
b89647,a97da6,7,1,7,2020-01-19 02:21:35.928905 UTC
b89647,a97da6,9,1,8,2020-01-19 02:21:47.703049 UTC
b89647,a97da6,11,1,10,2020-01-19 02:22:55.224599 UTC
b89647,a97da6,12,1,12,2020-01-19 02:23:50.819314 UTC
115267,a3c65c,1,1,1,2020-02-02 06:17:48.063581 UTC
115267,a3c65c,2,1,2,2020-02-02 06:17:51.726050 UTC
115267,a3c65c,3,1,3,2020-02-02 06:18:40.135320 UTC
115267,a3c65c,5,1,5,2020-02-02 06:19:53.719068 UTC
115267,a3c65c,6,1,6,2020-02-02 06:20:02.816547 UTC
0b1cf3,2723d0,1,1,1,2020-01-02 12:24:03.108702 UTC
0b1cf3,2723d0,2,1,2,2020-01-02 12:24:25.799368 UTC
0b1cf3,2723d0,5,1,3,2020-01-02 12:25:25.353142 UTC
0b1cf3,2723d0,6,1,4,2020-01-02 12:25:26.333261 UTC
0b1cf3,2723d0,10,1,5,2020-01-02 12:26:23.103818 UTC
cb836f,5f93f9,1,1,1,2020-02-22 00:25:21.326811 UTC
cb836f,5f93f9,2,1,2,2020-02-22 00:25:55.687423 UTC
cb836f,5f93f9,5,1,3,2020-02-22 00:26:16.137862 UTC
cb836f,5f93f9,7,1,4,2020-02-22 00:26:55.897978 UTC
cb836f,5f93f9,8,1,6,2020-02-22 00:27:58.395642 UTC
cb836f,5f93f9,10,1,7,2020-02-22 00:28:01.223886 UTC
cb836f,5f93f9,12,1,9,2020-02-22 00:28:50.815711 UTC
